education,experience,ethnicity,smsa,region,parttime,wage
16,29.0,cauc,yes,west,no,1092.12
9,12.0,cauc,yes,west,no,298.59
12,11.0,cauc,no,west,no,258.62
16,35.0,cauc,yes,west,no,569.8
12,34.0,cauc,yes,west,no,925.93
13,21.0,cauc,yes,west,no,1293.61
14,-1.0,cauc,yes,west,no,561.17
14,19.0,cauc,no,west,no,232.67
14,21.0,cauc,no,west,no,688.51
14,2.0,cauc,no,west,no,162.31
18,36.0,cauc,no,west,no,927.55
13,1.0,cauc,no,west,no,341.56
13,1.0,cauc,no,west,no,73.07
11,6.0,cauc,no,west,no,135.8
13,1.0,afam,yes,west,no,104.25
14,6.0,cauc,yes,west,no,222.22
15,0.0,cauc,yes,west,no,137.17
14,0.0,cauc,yes,west,yes,137.17
16,24.0,cauc,yes,west,no,902.18
10,49.0,cauc,no,west,yes,123.46
16,4.0,cauc,no,west,no,415.48
12,9.0,cauc,no,west,no,216.99
12,38.0,cauc,no,west,no,659.19
16,20.0,cauc,no,west,no,569.8
13,36.0,cauc,no,west,no,1218.97
15,12.0,cauc,no,west,no,403.61
15,7.0,afam,no,west,no,176.37
16,13.0,cauc,no,west,no,461.62
15,20.0,cauc,no,west,no,830.96
18,27.0,cauc,yes,west,no,1187.08
14,25.0,cauc,yes,west,no,811.97
12,40.0,cauc,yes,west,no,1215.57
12,31.0,cauc,yes,west,no,472.56
14,32.0,cauc,yes,west,no,877.02
13,21.0,cauc,yes,west,no,330.01
17,9.0,cauc,no,west,no,561.17
12,33.0,cauc,no,west,no,503.91
8,33.0,cauc,no,west,no,82.3
10,25.0,cauc,no,west,no,740.74
12,0.0,cauc,no,west,yes,99.69
12,21.0,cauc,no,west,no,493.83
12,6.0,cauc,no,west,no,102.88
7,22.0,cauc,no,west,no,166.19
11,44.0,cauc,no,west,yes,190.8
14,1.0,cauc,no,west,no,474.45
12,35.0,cauc,no,west,yes,593.54
9,45.0,cauc,no,west,no,312.04
16,19.0,cauc,no,west,no,712.25
12,8.0,cauc,no,west,no,87.25
12,28.0,cauc,no,west,no,991.4
12,10.0,cauc,no,west,no,451.09
12,16.0,cauc,no,west,no,451.09
13,13.0,cauc,no,west,no,284.9
6,44.0,cauc,no,west,no,474.83
12,10.0,cauc,no,west,no,439.22
12,45.0,cauc,no,west,yes,75.06
12,8.0,cauc,no,west,no,261.16
12,17.0,cauc,no,west,no,284.9
11,9.0,cauc,no,west,no,451.09
10,26.0,cauc,no,west,no,593.54
5,27.0,cauc,no,west,no,392.82
14,2.0,cauc,no,west,no,249.29
12,27.0,cauc,no,west,no,664.77
12,10.0,cauc,no,west,no,467.71
10,25.0,cauc,no,west,no,272.33
12,3.0,cauc,no,west,no,251.66
9,19.0,cauc,no,west,no,676.64
16,21.0,cauc,no,west,no,913.58
16,37.0,cauc,no,west,no,302.27
9,41.0,cauc,no,west,no,522.32
14,20.0,cauc,no,west,no,807.22
13,26.0,cauc,no,west,no,569.8
12,9.0,cauc,no,west,no,949.67
12,3.0,cauc,no,west,no,142.45
8,50.0,cauc,no,west,yes,1253.09
12,1.0,cauc,no,west,no,179.01
18,6.0,cauc,no,west,no,434.47
13,0.0,cauc,no,west,no,273.03
13,4.0,cauc,no,west,no,353.75
12,22.0,cauc,no,west,no,647.91
12,0.0,cauc,no,west,no,206.88
12,25.0,cauc,no,west,no,551.62
12,13.0,cauc,no,west,no,1358.02
15,7.0,cauc,no,west,yes,332.38
12,21.0,cauc,no,west,no,712.25
10,20.0,cauc,no,west,no,219.48
12,38.0,cauc,no,west,no,783.48
14,12.0,cauc,no,west,no,550.81
14,30.0,cauc,no,west,yes,185.19
14,27.0,cauc,no,west,no,538.7
14,1.0,cauc,no,west,no,384.09
12,12.0,cauc,no,west,no,783.48
12,26.0,cauc,no,west,no,949.67
13,0.0,cauc,no,west,yes,57.2
16,27.0,cauc,no,west,no,839.65
15,2.0,cauc,no,west,yes,171.47
16,15.0,cauc,no,west,no,498.58
12,9.0,cauc,no,west,no,59.35
12,16.0,cauc,no,west,no,354.94
12,33.0,cauc,no,west,no,180.04
8,43.0,cauc,no,west,no,546.06
12,13.0,cauc,no,west,no,569.8
14,1.0,cauc,no,west,no,189.93
12,33.0,cauc,no,west,yes,427.35
12,42.0,cauc,no,west,no,521.94
12,14.0,cauc,no,west,no,373.58
6,35.0,cauc,no,west,no,379.87
6,9.0,cauc,no,west,yes,61.73
11,18.0,cauc,no,west,no,189.93
6,34.0,cauc,no,west,no,427.35
12,0.0,cauc,no,west,no,246.91
9,25.0,cauc,no,west,no,142.45
12,0.0,cauc,no,west,no,264.55
12,17.0,cauc,no,west,no,441.12
18,20.0,cauc,yes,west,no,925.93
8,47.0,cauc,yes,west,no,356.13
18,26.0,cauc,yes,west,yes,778.73
10,48.0,cauc,yes,west,no,370.37
15,15.0,cauc,yes,west,no,332.38
12,7.0,cauc,yes,west,no,176.37
12,50.0,cauc,yes,west,no,593.54
18,29.0,cauc,no,west,no,783.48
16,21.0,cauc,yes,west,no,854.7
18,37.0,cauc,yes,west,no,777.16
18,24.0,cauc,no,west,no,1566.95
12,33.0,cauc,no,west,no,569.8
13,15.0,cauc,no,west,no,189.93
13,25.0,cauc,no,west,no,622.01
12,29.0,cauc,no,west,no,574.85
12,17.0,cauc,yes,west,no,284.9
15,2.0,cauc,yes,west,no,370.37
16,13.0,cauc,no,west,no,771.6
12,2.0,cauc,no,west,yes,118.71
13,32.0,cauc,yes,west,yes,154.32
15,26.0,cauc,yes,west,no,892.21
15,-1.0,cauc,yes,west,no,144.44
12,19.0,cauc,no,west,no,427.35
11,12.0,cauc,no,west,no,688.51
16,2.0,cauc,yes,west,no,617.28
16,26.0,cauc,no,west,no,332.38
10,13.0,cauc,no,west,no,949.67
16,34.0,cauc,no,west,no,474.83
12,6.0,cauc,no,west,no,319.33
12,10.0,cauc,no,west,no,308.64
16,5.0,cauc,no,west,no,363.25
12,8.0,cauc,no,west,no,641.03
17,12.0,cauc,no,west,no,474.83
18,21.0,cauc,yes,west,no,728.87
14,8.0,afam,yes,west,no,403.61
12,5.0,cauc,yes,west,no,439.22
12,12.0,cauc,no,west,no,902.18
18,30.0,cauc,no,west,no,498.58
18,22.0,cauc,no,west,no,1018.95
16,3.0,cauc,no,west,no,1080.25
12,4.0,cauc,no,west,no,208.93
12,31.0,cauc,no,west,no,427.35
15,43.0,cauc,no,west,no,641.03
8,47.0,cauc,no,west,no,522.32
12,25.0,cauc,no,west,no,2184.24
8,47.0,cauc,no,west,no,175.44
16,4.0,cauc,no,west,no,399.29
12,34.0,cauc,no,west,no,1022.63
12,50.0,cauc,no,west,yes,105.44
12,43.0,cauc,no,west,no,421.42
13,4.0,cauc,no,west,no,192.04
15,9.0,cauc,no,west,no,580.13
14,10.0,cauc,no,west,no,519.94
16,13.0,cauc,no,west,no,1234.57
16,6.0,cauc,no,west,no,997.15
16,19.0,cauc,no,west,no,1424.5
12,14.0,cauc,no,west,no,427.35
12,44.0,cauc,no,west,no,493.83
14,18.0,cauc,no,west,no,614.72
16,8.0,cauc,no,west,no,663.56
12,46.0,cauc,no,west,no,246.91
11,12.0,cauc,no,west,no,325.1
12,29.0,cauc,no,west,no,658.83
12,5.0,cauc,no,west,no,471.21
13,46.0,cauc,no,west,no,444.44
16,36.0,cauc,no,west,yes,116.19
16,20.0,cauc,no,west,no,237.42
12,2.0,cauc,no,west,no,113.58
12,15.0,cauc,no,west,no,807.22
12,19.0,cauc,no,west,no,201.8
15,17.0,cauc,no,west,no,569.8
18,14.0,cauc,no,west,no,1258.31
12,32.0,cauc,no,west,no,1187.08
10,39.0,cauc,no,west,no,878.44
12,5.0,cauc,no,west,no,498.58
12,3.0,cauc,no,west,no,98.77
13,25.0,cauc,no,west,no,414.01
16,24.0,cauc,no,west,no,1269.84
18,23.0,cauc,no,west,no,1097.34
15,-1.0,cauc,no,west,no,298.35
12,46.0,cauc,no,west,yes,142.43
14,-1.0,cauc,no,west,yes,71.23
13,3.0,cauc,no,west,no,685.87
6,32.0,cauc,no,west,no,403.61
13,0.0,cauc,no,west,no,142.45
10,44.0,cauc,no,west,no,2962.96
13,34.0,cauc,no,west,no,769.23
12,34.0,cauc,no,west,no,838.08
14,19.0,cauc,no,west,no,569.8
16,12.0,cauc,no,west,no,491.14
12,17.0,cauc,no,west,no,508.55
12,46.0,cauc,no,west,no,480.11
10,2.0,cauc,no,west,no,80.72
12,17.0,cauc,no,west,no,430.15
6,52.0,cauc,no,west,yes,103.39
12,5.0,cauc,no,west,no,165.43
12,0.0,cauc,no,west,no,138.89
16,13.0,cauc,no,west,no,905.51
14,3.0,cauc,no,west,no,264.55
16,14.0,afam,no,west,yes,187.65
12,42.0,cauc,no,west,no,569.8
12,8.0,cauc,no,west,no,376.54
12,10.0,cauc,no,west,no,451.09
12,21.0,cauc,no,west,no,641.03
8,53.0,cauc,no,west,no,169.97
16,7.0,cauc,no,west,no,949.67
12,11.0,cauc,no,west,no,949.67
13,18.0,cauc,no,west,no,857.34
12,26.0,cauc,no,west,no,1424.5
12,32.0,cauc,no,west,no,949.67
12,0.0,cauc,no,west,yes,93.7
12,0.0,cauc,no,west,yes,83.33
12,30.0,cauc,no,west,no,424.98
16,4.0,cauc,no,west,no,522.32
18,18.0,cauc,no,west,no,1305.79
12,36.0,cauc,no,west,no,567.43
17,17.0,cauc,no,west,no,902.18
12,17.0,cauc,no,west,no,1139.6
12,8.0,cauc,no,west,no,641.03
16,8.0,cauc,no,west,no,617.28
18,23.0,cauc,no,west,no,949.67
18,14.0,cauc,no,west,no,700.38
16,28.0,cauc,no,west,no,688.51
14,33.0,cauc,no,west,no,1034.9
13,3.0,cauc,no,west,yes,201.8
13,-1.0,cauc,no,west,yes,69.14
12,22.0,cauc,no,west,no,1187.08
16,16.0,cauc,no,west,no,779.65
16,6.0,cauc,no,west,no,474.83
14,24.0,cauc,no,west,no,878.44
12,3.0,cauc,no,west,no,112.23
14,17.0,cauc,no,west,no,1388.89
12,27.0,cauc,no,west,no,693.26
13,20.0,cauc,no,west,no,939.65
16,36.0,cauc,no,west,no,854.7
12,9.0,cauc,no,west,no,66.14
10,30.0,cauc,no,west,no,493.83
13,3.0,cauc,no,west,no,199.12
14,13.0,cauc,no,west,no,288.07
16,16.0,cauc,no,west,no,284.9
17,15.0,cauc,no,west,no,569.8
14,30.0,cauc,no,west,no,709.88
16,-1.0,cauc,no,west,no,102.88
15,13.0,cauc,no,west,no,166.19
16,17.0,cauc,no,west,no,997.15
12,35.0,cauc,no,west,no,427.35
18,8.0,cauc,no,west,no,438.03
18,21.0,cauc,no,west,no,717.64
12,40.0,cauc,no,west,no,593.54
12,17.0,cauc,no,west,no,595.44
16,17.0,cauc,no,west,no,641.03
12,7.0,cauc,no,west,no,186.62
11,30.0,cauc,no,west,no,127.65
13,18.0,cauc,no,west,no,176.92
15,2.0,cauc,no,west,yes,97.34
9,12.0,cauc,no,west,no,406.68
11,10.0,cauc,no,west,no,385.8
12,28.0,cauc,no,west,no,792.54
12,5.0,cauc,no,west,yes,108.02
16,8.0,cauc,no,west,no,712.25
12,7.0,cauc,no,west,no,448.72
15,29.0,cauc,no,west,no,768.89
16,2.0,cauc,no,west,no,320.51
15,16.0,cauc,no,west,no,1115.86
14,13.0,cauc,no,west,no,997.15
12,11.0,cauc,no,west,no,854.7
14,13.0,cauc,no,west,no,949.67
18,38.0,cauc,no,west,yes,246.91
12,14.0,cauc,no,west,no,356.13
12,10.0,cauc,no,west,no,629.15
12,12.0,cauc,no,west,no,1068.38
14,19.0,cauc,no,west,no,679.01
15,36.0,cauc,no,west,no,277.78
14,8.0,cauc,no,west,no,858.26
17,5.0,cauc,no,west,no,451.33
12,19.0,cauc,no,west,no,598.69
12,41.0,cauc,no,west,no,728.89
16,17.0,cauc,no,west,no,830.96
12,11.0,cauc,no,west,no,512.82
8,40.0,cauc,no,west,no,783.48
14,4.0,cauc,no,west,no,712.25
12,18.0,cauc,no,west,no,493.83
18,26.0,cauc,no,west,yes,5143.98
15,28.0,cauc,no,west,no,664.77
15,0.0,cauc,no,west,no,246.91
12,1.0,cauc,no,west,no,87.96
12,43.0,cauc,no,west,no,470.09
12,36.0,cauc,no,west,no,656.79
12,13.0,cauc,no,west,no,315.76
12,0.0,cauc,no,west,no,213.68
18,9.0,cauc,no,west,no,830.96
13,7.0,cauc,no,west,no,546.06
14,27.0,cauc,no,west,no,949.67
16,39.0,cauc,no,west,no,664.77
14,21.0,cauc,no,west,no,807.22
14,-1.0,cauc,no,west,yes,185.19
18,18.0,cauc,no,west,no,802.47
12,38.0,cauc,no,west,no,5092.59
12,12.0,cauc,no,west,no,285.49
18,8.0,cauc,no,west,no,474.83
12,10.0,cauc,no,west,no,712.25
14,40.0,cauc,no,west,no,600.26
12,25.0,cauc,no,west,no,641.03
12,40.0,cauc,no,west,yes,94.97
11,25.0,cauc,no,west,no,875.76
13,27.0,cauc,no,west,no,749.56
14,2.0,cauc,no,west,no,275.4
12,16.0,cauc,no,west,no,189.93
12,9.0,cauc,no,west,no,151.95
12,16.0,cauc,no,west,no,161.44
12,39.0,cauc,no,west,no,427.35
12,19.0,cauc,no,west,no,1201.13
12,15.0,cauc,no,west,no,474.83
16,5.0,cauc,no,west,no,735.6
12,21.0,cauc,no,west,no,470.09
14,12.0,cauc,no,west,no,707.5
12,6.0,cauc,no,west,no,569.8
14,11.0,cauc,no,west,no,661.97
13,21.0,cauc,no,west,no,356.13
14,32.0,cauc,no,west,no,1068.38
15,11.0,cauc,no,west,no,949.67
17,13.0,cauc,no,west,no,819.09
14,15.0,cauc,no,west,no,1020.89
15,15.0,cauc,no,west,no,854.7
14,11.0,cauc,no,west,no,1092.12
14,12.0,cauc,no,west,no,902.18
16,40.0,cauc,no,west,no,426.45
16,7.0,cauc,no,west,no,569.8
10,46.0,cauc,no,west,no,427.35
13,31.0,cauc,no,west,no,925.93
18,17.0,cauc,no,west,no,1187.08
18,18.0,cauc,no,west,no,1210.83
12,21.0,cauc,no,west,no,593.54
14,0.0,cauc,no,west,no,333.33
12,46.0,cauc,no,west,no,403.61
12,10.0,cauc,no,west,yes,88.89
15,4.0,cauc,no,west,no,268.28
16,21.0,cauc,no,west,no,1842.36
14,1.0,cauc,no,west,no,308.64
12,21.0,cauc,no,west,no,114.53
10,41.0,cauc,no,west,no,705.13
12,11.0,cauc,no,west,no,652.9
16,14.0,cauc,no,west,no,593.54
12,12.0,cauc,no,west,no,264.55
12,12.0,cauc,no,west,no,823.15
15,20.0,cauc,no,west,no,850.78
16,5.0,cauc,no,west,no,712.25
11,3.0,cauc,no,west,no,308.64
12,38.0,cauc,no,west,no,1139.6
16,20.0,cauc,no,west,no,216.05
9,18.0,cauc,no,west,no,593.54
16,16.0,cauc,no,west,no,997.15
12,27.0,cauc,no,west,no,462.96
12,31.0,cauc,no,west,no,949.67
14,17.0,cauc,no,west,no,830.96
12,29.0,cauc,no,west,no,546.06
12,28.0,cauc,no,west,no,270.06
18,22.0,cauc,no,west,no,626.78
14,30.0,cauc,no,west,no,664.77
12,0.0,cauc,no,west,yes,58.17
16,11.0,cauc,no,west,no,781.1
16,12.0,cauc,no,west,no,664.77
12,25.0,cauc,no,west,no,593.54
14,30.0,cauc,no,west,no,569.8
14,36.0,cauc,no,west,no,569.8
8,10.0,cauc,no,west,no,213.68
13,13.0,cauc,no,west,no,420.88
12,18.0,cauc,no,west,no,332.38
16,21.0,cauc,no,west,no,1032.76
10,37.0,cauc,no,west,no,151.23
17,18.0,cauc,no,west,no,949.67
13,25.0,cauc,no,west,no,987.65
16,24.0,cauc,no,west,no,1282.05
12,0.0,cauc,no,west,yes,68.59
14,19.0,cauc,no,west,no,949.67
12,19.0,cauc,no,west,no,925.93
14,3.0,cauc,no,west,no,451.09
7,46.0,cauc,no,west,no,675.59
13,17.0,cauc,no,west,no,1092.12
14,23.0,cauc,no,west,no,854.7
13,0.0,cauc,no,west,yes,95.74
16,30.0,cauc,no,west,no,830.96
14,3.0,cauc,no,west,no,548.43
14,6.0,cauc,no,west,no,1108.59
10,36.0,cauc,no,west,no,712.25
12,45.0,cauc,no,west,no,546.06
8,45.0,cauc,no,west,no,1535.4
12,17.0,cauc,no,west,no,403.61
12,2.0,cauc,no,west,yes,295.78
8,28.0,cauc,no,west,no,398.66
16,20.0,cauc,no,west,no,890.31
14,7.0,cauc,no,west,no,158.68
10,29.0,cauc,no,west,no,1234.57
12,1.0,cauc,no,west,no,1131.69
14,7.0,cauc,no,west,no,4481.48
12,7.0,cauc,no,west,no,182.38
12,7.0,cauc,no,west,no,194.44
14,31.0,cauc,no,west,no,617.28
14,35.0,cauc,no,west,no,593.54
10,11.0,cauc,no,west,no,185.19
14,2.0,cauc,no,west,no,237.42
6,17.0,cauc,no,west,no,582.99
12,10.0,cauc,no,west,yes,156.02
18,19.0,cauc,no,west,no,799.07
13,0.0,cauc,no,west,yes,72.84
12,17.0,cauc,no,west,no,435.45
14,16.0,cauc,no,west,no,735.99
12,11.0,cauc,no,west,no,985.28
16,14.0,cauc,no,west,no,830.96
13,16.0,cauc,no,west,no,593.54
16,2.0,cauc,no,west,no,350.62
12,15.0,cauc,no,west,no,257.2
12,16.0,cauc,no,west,no,462.96
12,49.0,cauc,no,west,yes,474.83
12,22.0,cauc,no,west,no,605.41
14,15.0,cauc,no,west,no,784.69
12,42.0,cauc,no,west,no,771.6
10,34.0,cauc,no,west,yes,174.07
12,35.0,cauc,no,west,no,271.6
18,19.0,cauc,no,west,no,1851.85
18,32.0,cauc,no,west,no,87.88
12,10.0,cauc,no,west,no,413.11
12,29.0,cauc,no,west,no,759.73
16,17.0,cauc,no,west,no,694.44
12,15.0,cauc,no,west,no,427.35
13,5.0,cauc,no,west,no,308.64
12,15.0,cauc,no,west,no,1282.05
12,9.0,cauc,no,west,no,274.83
16,4.0,cauc,no,west,no,257.2
18,15.0,cauc,no,west,no,854.7
12,13.0,cauc,no,west,no,197.06
9,16.0,cauc,no,west,no,316.85
15,9.0,cauc,no,west,no,1115.86
12,13.0,cauc,no,west,no,772.1
18,28.0,cauc,no,west,no,1115.86
16,4.0,cauc,no,west,yes,153.64
12,2.0,cauc,yes,west,no,387.65
18,21.0,cauc,yes,west,no,666.41
12,0.0,cauc,yes,west,no,282.19
13,6.0,cauc,yes,west,no,486.7
16,15.0,cauc,yes,west,no,700.38
18,15.0,cauc,yes,west,no,1187.08
12,11.0,cauc,yes,west,no,408.89
14,15.0,cauc,yes,west,no,1234.57
18,35.0,cauc,yes,west,yes,86.42
12,16.0,afam,yes,west,no,278.51
6,45.0,cauc,yes,west,no,370.37
17,12.0,cauc,yes,west,no,902.18
14,27.0,cauc,yes,west,no,735.8
14,0.0,cauc,yes,west,no,109.74
15,8.0,cauc,yes,west,no,543.21
13,11.0,cauc,yes,west,no,456.79
18,25.0,cauc,yes,west,no,949.67
16,1.0,cauc,yes,west,yes,74.07
16,-1.0,cauc,yes,west,no,144.03
12,10.0,cauc,yes,west,no,448.24
8,37.0,cauc,yes,west,no,588.73
12,41.0,cauc,yes,west,no,1177.18
12,6.0,cauc,yes,west,no,209.4
12,12.0,cauc,yes,west,no,238.37
12,12.0,cauc,yes,west,no,522.32
12,5.0,cauc,yes,west,no,451.09
14,0.0,cauc,yes,west,no,246.91
12,37.0,cauc,yes,west,no,1899.34
12,12.0,cauc,yes,west,no,522.32
12,12.0,cauc,yes,west,no,1899.34
16,18.0,cauc,yes,west,no,664.77
13,0.0,cauc,yes,west,yes,137.98
15,26.0,cauc,yes,west,no,403.61
11,42.0,cauc,yes,west,no,1356.32
13,4.0,cauc,yes,west,no,355.53
18,40.0,cauc,yes,west,yes,229.2
15,11.0,cauc,yes,west,no,235.86
13,8.0,cauc,yes,west,no,336.7
12,19.0,cauc,yes,west,no,569.8
13,0.0,cauc,yes,west,no,87.96
16,19.0,cauc,yes,west,no,1780.63
12,34.0,cauc,yes,west,no,949.67
12,7.0,cauc,yes,west,no,593.54
18,17.0,cauc,yes,west,no,1899.34
15,23.0,cauc,yes,west,no,949.67
13,1.0,cauc,yes,west,yes,71.23
15,9.0,cauc,yes,west,no,652.78
16,25.0,cauc,yes,west,no,474.83
16,0.0,cauc,yes,west,no,246.91
13,22.0,cauc,yes,west,no,493.83
14,10.0,cauc,yes,west,no,664.77
12,10.0,cauc,yes,west,no,783.48
12,29.0,cauc,yes,west,no,527.07
16,10.0,cauc,yes,west,no,228.3
12,24.0,cauc,yes,west,no,688.51
12,26.0,cauc,yes,west,no,664.77
14,13.0,cauc,yes,west,no,747.36
12,17.0,cauc,yes,west,no,123.46
14,6.0,cauc,yes,west,no,379.87
12,36.0,cauc,yes,west,yes,273.19
12,35.0,cauc,yes,west,no,688.51
12,2.0,cauc,yes,west,no,255.98
18,16.0,cauc,yes,west,no,902.18
16,8.0,cauc,yes,west,no,783.48
12,7.0,cauc,yes,west,no,308.64
14,6.0,cauc,yes,west,no,446.77
17,21.0,cauc,yes,west,no,1329.53
16,3.0,cauc,yes,west,no,830.96
16,10.0,cauc,yes,west,no,1044.63
11,51.0,cauc,yes,west,yes,123.46
12,49.0,cauc,yes,west,no,484.33
12,19.0,cauc,yes,west,no,641.03
15,19.0,cauc,yes,west,no,830.96
10,46.0,cauc,yes,west,no,679.01
16,23.0,cauc,yes,west,no,1246.84
13,25.0,cauc,yes,west,no,1111.11
14,8.0,cauc,yes,west,no,283.95
16,13.0,cauc,yes,west,no,997.15
18,19.0,cauc,yes,west,no,2374.15
16,12.0,cauc,yes,west,no,1010.61
16,9.0,cauc,yes,west,no,1780.63
18,27.0,cauc,yes,west,no,1329.53
14,32.0,cauc,yes,west,no,775.56
18,18.0,afam,yes,west,no,719.14
12,42.0,cauc,yes,west,yes,123.46
14,20.0,afam,yes,west,no,213.68
12,11.0,cauc,yes,west,no,569.8
13,34.0,cauc,yes,west,no,474.83
6,19.0,cauc,yes,west,no,320.99
12,17.0,afam,yes,west,no,339.51
11,29.0,afam,yes,west,no,621.11
12,12.0,afam,yes,west,no,712.25
16,34.0,cauc,yes,west,no,1780.63
14,33.0,cauc,yes,west,no,1353.4
17,15.0,cauc,yes,west,no,1310.54
12,20.0,cauc,yes,west,no,308.64
10,44.0,cauc,yes,west,yes,241.87
16,1.0,cauc,yes,west,yes,216.05
13,21.0,cauc,yes,west,no,534.19
18,23.0,cauc,yes,west,no,1329.53
13,0.0,cauc,yes,west,no,209.88
14,33.0,cauc,yes,west,no,1118.83
13,21.0,cauc,yes,west,no,1068.38
18,23.0,cauc,yes,west,no,474.83
18,41.0,cauc,yes,west,no,888.89
12,5.0,cauc,yes,west,no,225.55
12,8.0,cauc,yes,west,no,261.16
12,11.0,cauc,yes,west,no,308.64
12,43.0,cauc,yes,west,no,462.96
18,2.0,cauc,yes,west,yes,261.16
18,13.0,cauc,yes,west,no,973.41
14,17.0,cauc,yes,west,no,593.54
12,10.0,cauc,yes,west,no,593.54
12,38.0,cauc,yes,west,no,854.7
12,44.0,cauc,yes,west,no,997.15
16,14.0,cauc,yes,west,no,452.67
16,19.0,cauc,yes,west,no,700.38
17,23.0,cauc,yes,west,no,902.18
16,21.0,cauc,yes,west,no,727.16
16,15.0,cauc,yes,west,no,712.25
16,30.0,cauc,yes,west,no,1899.34
12,25.0,cauc,yes,west,no,804.82
12,5.0,cauc,yes,west,no,403.61
12,1.0,cauc,yes,west,no,224.56
16,15.0,cauc,yes,west,no,712.25
13,12.0,cauc,yes,west,no,237.42
14,24.0,cauc,yes,west,no,1020.89
14,21.0,cauc,yes,west,no,237.42
18,18.0,cauc,yes,west,yes,474.83
10,42.0,cauc,yes,west,no,593.54
11,9.0,cauc,yes,west,no,332.38
15,17.0,cauc,yes,west,no,735.99
12,9.0,cauc,yes,west,no,498.58
13,20.0,cauc,yes,west,no,759.73
14,12.0,cauc,yes,west,no,546.06
12,25.0,cauc,yes,west,no,838.65
13,16.0,cauc,yes,west,no,454.65
12,22.0,cauc,yes,west,no,1481.48
17,10.0,cauc,yes,west,no,688.51
14,9.0,cauc,yes,west,no,481.98
12,14.0,cauc,yes,west,no,871.32
16,7.0,cauc,yes,west,no,679.01
16,8.0,cauc,yes,west,no,1543.21
12,0.0,cauc,yes,west,yes,73.35
12,34.0,cauc,yes,west,no,246.91
9,55.0,cauc,yes,west,no,478.63
14,2.0,cauc,yes,west,yes,90.12
12,8.0,cauc,yes,west,no,391.74
10,43.0,cauc,yes,west,no,617.28
13,20.0,cauc,yes,west,no,154.32
13,22.0,cauc,yes,west,no,1305.79
13,4.0,cauc,yes,west,no,272.44
12,7.0,cauc,yes,west,yes,200.53
16,2.0,cauc,yes,west,no,479.11
12,6.0,cauc,yes,west,no,90.22
12,40.0,cauc,yes,west,no,692.81
0,26.0,cauc,yes,west,no,196.01
12,12.0,cauc,yes,west,no,263.53
12,12.0,cauc,yes,west,no,546.06
16,5.0,cauc,yes,west,no,534.54
16,17.0,cauc,yes,west,no,1258.31
12,28.0,cauc,yes,west,no,1246.44
16,21.0,cauc,yes,west,no,522.32
13,13.0,cauc,yes,west,no,474.83
12,7.0,cauc,yes,west,no,379.87
12,2.0,cauc,yes,west,no,356.13
18,13.0,cauc,yes,west,no,664.77
18,9.0,cauc,yes,west,no,1543.21
13,30.0,cauc,yes,west,no,664.77
14,16.0,cauc,yes,west,no,879.66
18,29.0,cauc,yes,west,no,1543.21
12,6.0,cauc,yes,west,no,569.8
18,2.0,cauc,yes,west,no,700.38
12,12.0,afam,yes,west,no,451.09
13,2.0,cauc,yes,west,no,397.81
12,0.0,afam,yes,west,no,137.17
18,13.0,cauc,yes,west,no,1155.1
12,5.0,cauc,yes,west,no,237.42
15,13.0,cauc,yes,west,no,712.25
16,22.0,cauc,yes,west,no,949.67
14,14.0,afam,yes,west,no,451.09
16,3.0,cauc,yes,west,no,522.32
16,3.0,cauc,yes,west,no,427.35
12,21.0,cauc,no,west,no,785.9
12,7.0,cauc,yes,west,no,96.3
12,5.0,cauc,yes,west,no,844.37
7,44.0,cauc,yes,west,no,771.6
15,33.0,cauc,yes,west,no,459.43
16,14.0,cauc,yes,west,no,534.19
16,36.0,cauc,yes,west,no,451.09
12,4.0,cauc,yes,west,no,232.39
14,20.0,cauc,yes,west,no,361.02
16,14.0,cauc,yes,west,no,1068.38
12,9.0,cauc,yes,west,no,617.28
16,9.0,cauc,yes,west,no,712.25
17,20.0,cauc,yes,west,no,1519.47
14,1.0,cauc,yes,west,no,213.68
16,5.0,cauc,yes,west,no,308.64
14,3.0,cauc,yes,west,no,115.74
14,13.0,cauc,no,west,no,522.32
16,15.0,cauc,no,west,no,427.35
17,9.0,cauc,yes,west,no,694.79
18,10.0,cauc,yes,west,no,201.8
14,31.0,cauc,yes,west,no,1424.5
14,11.0,cauc,yes,west,no,688.51
16,7.0,cauc,yes,west,no,1424.5
16,1.0,cauc,yes,west,no,237.42
16,4.0,cauc,yes,west,no,664.77
16,1.0,cauc,yes,west,yes,123.46
12,6.0,cauc,yes,west,no,211.06
13,4.0,cauc,yes,west,no,213.63
16,17.0,cauc,yes,west,no,2469.11
16,13.0,cauc,yes,west,no,1092.12
12,40.0,cauc,yes,west,no,617.28
12,11.0,cauc,yes,west,no,522.32
12,38.0,cauc,yes,west,no,2374.15
10,42.0,cauc,yes,west,no,476.6
12,18.0,cauc,yes,west,no,370.37
11,18.0,cauc,yes,west,no,368.0
10,42.0,cauc,no,west,no,726.46
15,29.0,cauc,no,west,no,949.67
12,15.0,cauc,no,west,no,165.43
10,49.0,cauc,no,west,no,332.38
18,30.0,cauc,no,west,no,569.8
12,10.0,cauc,no,west,no,273.03
17,23.0,cauc,no,west,no,756.17
16,7.0,cauc,no,west,no,1163.34
11,35.0,cauc,yes,west,no,1187.08
